gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnBinary,ARPM,CLV_proxy,ServiceCount,ContractRiskScore,TenureSegment,ChargesSegment,HighRiskFlag,ElectronicCheckFlag,NewCustomerFlag,LongTermCustomerFlag,PremiumCustomerFlag,TotalRiskScore
Male,0,No,No,10,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.9,1048.85,1,1,104.88499999999999,949.0,5,3,New,Premium,1,1,0,0,1,5
Male,0,No,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.1,1001.5,0,0,18.20909090909091,1050.5,1,2,Loyal,Low,0,0,0,1,0,2
Female,0,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,442.6,0,0,22.130000000000003,407.0,1,3,Developing,Low,0,0,0,0,0,3
Female,0,Yes,Yes,62,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),106.05,6703.5,0,0,108.12096774193549,6575.099999999999,7,2,Loyal,Premium,0,0,0,1,1,2
Male,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.9,3351.55,1,1,104.7359375,3356.8,7,3,Established,Premium,0,1,0,0,1,4
Female,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.65,779.25,0,0,18.122093023255815,844.9499999999999,1,1,Established,Low,0,0,0,1,0,1
Male,0,Yes,No,9,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),24.1,259.8,1,1,28.866666666666667,216.9,1,2,New,Low,0,0,0,0,0,2
Female,0,Yes,No,60,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),59.85,3483.45,0,0,58.0575,3591.0,5,1,Loyal,Medium,0,0,0,1,0,1
Male,0,Yes,No,58,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,86.1,4890.5,0,0,84.31896551724138,4993.799999999999,8,1,Loyal,High,0,1,0,1,0,2
Male,0,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.45,136.75,0,0,19.535714285714285,136.15,1,2,New,Low,0,0,0,0,0,2
Male,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,97.1,184.15,0,0,92.075,194.2,5,3,New,Premium,1,1,1,0,1,6
Male,1,No,No,37,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,36.65,1315.0,0,0,35.54054054054054,1356.05,3,3,Established,Medium,0,1,0,1,0,4
Female,1,Yes,Yes,65,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.9,6767.1,0,0,104.10923076923078,6753.5,7,2,Loyal,Premium,0,0,0,1,1,2
Female,0,Yes,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,757.95,0,0,19.434615384615388,770.25,1,1,Established,Low,0,0,0,1,0,1
Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,104.05,6890.0,1,1,104.39393939393939,6867.3,7,2,Loyal,Premium,0,1,0,1,1,3
Male,0,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.55,1657.4,0,0,24.373529411764707,1669.4,2,1,Loyal,Low,0,0,0,1,0,1
Female,0,Yes,Yes,62,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),48.7,3008.55,0,0,48.525000000000006,3019.4,5,1,Loyal,Medium,0,0,0,1,0,1
Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,88.35,262.05,1,1,87.35000000000001,265.04999999999995,5,3,New,High,1,0,1,0,0,5
Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,109.55,8165.1,0,0,113.40416666666667,7887.599999999999,8,1,Loyal,Premium,0,1,0,1,1,2
Female,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.65,875.55,0,0,21.35487804878049,846.65,1,1,Established,Low,0,0,0,1,0,1
Male,0,Yes,Yes,29,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),94.65,2649.15,1,1,91.35000000000001,2744.8500000000004,5,3,Established,Premium,0,0,0,0,1,3
Female,0,No,No,4,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.2,220.65,0,0,55.1625,220.8,4,3,New,Medium,0,1,1,0,0,5
Male,0,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.05,1301.9,0,0,24.56415094339623,1274.65,2,2,Loyal,Low,0,0,0,1,0,2
Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,74.4,1,1,74.4,74.4,3,3,New,High,1,1,1,0,0,6
Female,0,Yes,Yes,41,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),79.9,3326.2,1,1,81.12682926829268,3275.9,8,3,Established,High,0,0,0,1,0,3
Male,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.45,790.0,0,0,20.256410256410255,797.55,1,1,Established,Low,0,0,0,1,0,1
Male,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.25,1237.65,0,0,19.645238095238096,1212.75,1,1,Loyal,Low,0,0,0,1,0,1
Male,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.35,378.6,0,0,25.240000000000002,395.25,2,3,Developing,Low,0,1,0,0,0,4
Female,0,Yes,No,13,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,43.8,592.65,0,0,45.58846153846154,569.4,2,2,Developing,Medium,0,1,0,0,0,3
Male,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,50.15,50.15,0,0,50.15,50.15,3,3,New,Medium,0,0,1,0,0,4
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.45,20.45,0,0,20.45,20.45,1,1,New,Low,0,0,1,0,0,2
Male,1,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,560.85,1,1,70.10625,557.6,2,3,New,Medium,0,1,0,0,0,4
Male,0,No,No,60,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,61.4,3638.25,0,0,60.6375,3684.0,5,1,Loyal,Medium,0,1,0,1,0,2
Female,1,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,98.1,1060.2,1,1,88.35000000000001,1177.1999999999998,6,3,New,Premium,0,1,0,0,1,4
Male,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),70.75,2921.75,0,0,73.04375,2830.0,6,2,Established,High,0,0,0,1,0,2
Female,0,No,No,66,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),61.15,4017.45,0,0,60.87045454545454,4035.9,5,1,Loyal,Medium,0,0,0,1,0,1
Male,0,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.25,854.9,0,0,20.354761904761904,850.5,1,2,Established,Low,0,0,0,1,0,2
Female,1,No,No,66,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),63.85,4174.35,0,0,63.247727272727275,4214.1,6,2,Loyal,Medium,0,0,0,1,0,2
Male,0,No,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.7,4920.55,0,0,100.41938775510205,4836.3,6,3,Loyal,Premium,0,1,0,1,1,4
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.5,20.5,1,1,20.5,20.5,1,3,New,Low,0,0,1,0,0,4
Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0,810.3,0,0,19.76341463414634,820.0,1,1,Established,Low,0,0,0,1,0,1
Female,0,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.3,772.4,0,0,18.839024390243903,791.3000000000001,1,1,Established,Low,0,0,0,1,0,1
Female,0,Yes,Yes,23,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,84.4,1936.85,0,0,84.2108695652174,1941.2,5,3,Developing,High,0,0,0,0,0,3
Male,0,No,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.1,79.8,0,0,26.599999999999998,75.30000000000001,1,3,New,Low,0,1,1,0,0,5
Female,0,No,No,4,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,48.25,202.25,0,0,50.5625,193.0,5,3,New,Medium,0,0,1,0,0,4
Female,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85,1070.5,0,0,20.58653846153846,1032.2,1,1,Loyal,Low,0,0,0,1,0,1
Female,1,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.6,347.65,1,1,86.9125,398.4,6,3,New,Premium,1,1,1,0,1,6
Female,0,No,No,11,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,94.2,999.9,0,0,90.89999999999999,1036.2,6,3,New,Premium,1,1,0,0,1,5
Female,0,Yes,No,2,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,62.15,113.1,0,0,56.55,124.3,4,3,New,Medium,0,0,1,0,0,4
Female,0,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),79.3,2015.8,0,0,77.53076923076922,2061.7999999999997,4,3,Established,High,0,0,0,0,0,3
Male,0,Yes,Yes,24,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),56.25,1454.25,0,0,60.59375,1350.0,4,2,Developing,Medium,0,0,0,0,0,2
Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,246.7,0,0,20.558333333333334,243.60000000000002,1,3,New,Low,0,0,0,0,0,3
Male,1,Yes,No,60,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.0,6017.9,0,0,100.29833333333333,5940.0,6,3,Loyal,Premium,0,1,0,1,1,4
Female,0,Yes,Yes,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,90.6,5817.45,0,0,90.89765625,5798.4,9,1,Loyal,Premium,0,0,0,1,1,1
Male,0,Yes,No,66,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.9,5595.3,0,0,84.77727272727273,5669.400000000001,8,1,Loyal,High,0,0,0,1,0,1
Female,0,No,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),79.2,4765.0,0,0,79.41666666666667,4752.0,4,2,Loyal,High,0,0,0,1,0,2
Male,0,Yes,Yes,17,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),70.35,1201.65,0,0,70.68529411764706,1195.9499999999998,6,2,Developing,Medium,0,0,0,0,0,2
Male,0,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.35,867.3,0,0,20.65,812.7,1,1,Established,Low,0,0,0,1,0,1
Male,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.15,50.15,0,0,50.15,50.15,3,3,New,Medium,0,1,1,0,0,5
Female,0,Yes,Yes,47,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),63.8,3007.25,0,0,63.984042553191486,2998.6,5,1,Established,Medium,0,0,0,1,0,1
Female,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.55,252.75,0,0,25.275,205.5,1,3,New,Low,0,0,0,0,0,3
Male,1,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.55,6306.5,0,0,90.09285714285714,6198.5,9,1,Loyal,High,0,0,0,1,0,1
Male,1,No,No,67,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.4,6841.05,0,0,102.10522388059702,6793.8,6,3,Loyal,Premium,0,0,0,1,1,3
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.95,81.95,1,1,81.95,81.95,3,3,New,High,1,1,1,0,0,6
Male,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.35,451.1,1,1,64.44285714285715,485.44999999999993,2,3,New,Medium,0,1,0,0,0,4
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.6,44.6,0,0,44.6,44.6,2,3,New,Medium,0,0,1,0,0,4
Male,0,No,No,4,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),63.75,226.2,0,0,56.55,255.0,5,3,New,Medium,0,0,1,0,0,4
Female,0,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),109.25,7082.5,0,0,107.31060606060606,7210.5,8,1,Loyal,Premium,0,0,0,1,1,1
Female,0,No,No,12,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.6,1017.35,0,0,84.77916666666667,1015.1999999999999,4,3,New,High,0,1,0,0,0,4
Female,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.45,527.35,0,0,21.972916666666666,490.79999999999995,1,2,Developing,Low,0,0,0,0,0,2
Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.75,2146.5,0,0,82.5576923076923,2229.5,4,3,Established,High,0,1,0,0,0,4
Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.1,455.3,1,1,75.88333333333334,546.5999999999999,4,3,New,Premium,1,1,0,0,1,5
Male,0,Yes,No,57,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,107.95,5969.85,0,0,104.73421052631579,6153.150000000001,7,1,Loyal,Premium,0,1,0,1,1,2
Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.1,1235.55,1,1,88.25357142857142,1205.3999999999999,4,3,Developing,High,0,1,0,0,0,4
Female,0,Yes,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,22.95,1014.25,0,0,24.148809523809526,963.9,2,1,Established,Low,0,1,0,1,0,2
Male,0,No,No,25,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.7,2362.1,1,1,94.484,2367.5,5,3,Established,Premium,0,0,0,0,1,3
Female,0,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.45,1225.65,0,0,19.15078125,1244.8,1,1,Loyal,Low,0,0,0,1,0,1
Male,0,Yes,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.1,1873.7,1,1,85.16818181818182,1872.1999999999998,4,3,Developing,High,0,1,0,0,0,4
Male,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),19.7,386.5,0,0,20.342105263157894,374.3,1,2,Developing,Low,0,0,0,0,0,2
Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.15,6010.05,1,1,98.52540983606558,6048.150000000001,6,3,Loyal,Premium,0,1,0,1,1,4
Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.0,1850.65,0,0,84.12045454545455,1914.0,4,3,Developing,High,0,0,0,0,0,3
Male,1,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.95,7101.5,1,1,101.45,7206.5,7,3,Loyal,Premium,0,1,0,1,1,4
Male,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.95,1043.4,0,0,86.95,959.4000000000001,3,3,New,High,0,0,0,0,0,3
Female,0,Yes,No,31,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,64.0,1910.75,0,0,61.63709677419355,1984.0,5,2,Established,Medium,0,1,0,0,0,3
Female,0,No,No,11,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,64.9,716.1,0,0,65.10000000000001,713.9000000000001,4,3,New,Medium,0,1,0,0,0,4
Male,0,Yes,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.75,1686.15,0,0,24.796323529411765,1751.0,2,1,Loyal,Low,0,0,0,1,0,1
Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),90.15,6716.45,0,0,93.28402777777778,6490.8,9,1,Loyal,Premium,0,0,0,1,1,1
Male,1,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.1,7839.85,0,0,117.01268656716418,7778.7,9,1,Loyal,Premium,0,0,0,1,1,1
Female,0,No,No,60,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.95,6236.75,0,0,103.94583333333334,6297.0,7,3,Loyal,Premium,0,0,0,1,1,3
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.05,45.05,1,1,45.05,45.05,2,3,New,Medium,0,0,1,0,0,4
Female,1,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.0,71.0,1,1,71.0,71.0,2,3,New,High,1,1,1,0,0,6
Male,0,Yes,Yes,58,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,50.0,2919.85,0,0,50.342241379310344,2900.0,5,2,Loyal,Medium,0,0,0,1,0,2
Female,1,Yes,Yes,47,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.55,3309.25,1,1,70.40957446808511,3315.85,2,3,Established,High,0,0,0,1,0,3
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.7,79.7,1,1,79.7,79.7,3,3,New,High,1,1,1,0,0,6
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,20.45,0,0,20.45,20.45,1,3,New,Low,0,0,1,0,0,4
Male,0,No,No,22,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,59.0,1254.7,1,1,57.03181818181818,1298.0,5,3,Developing,Medium,0,1,0,0,0,4
Female,0,No,No,48,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),60.35,2896.4,1,1,60.34166666666667,2896.8,5,2,Established,Medium,0,0,0,1,0,2
Female,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.85,717.5,0,0,19.39189189189189,734.45,1,2,Established,Low,0,0,0,1,0,2
Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.95,253.8,0,0,19.523076923076925,259.34999999999997,1,2,Developing,Low,0,1,0,0,0,3
Male,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.45,1110.05,0,0,25.815116279069766,1137.35,2,1,Established,Low,0,0,0,1,0,1
Female,0,No,No,6,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,63.4,348.8,0,0,58.13333333333333,380.4,7,1,New,Medium,0,0,0,0,0,1
Male,0,No,No,71,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),53.95,3888.65,0,0,54.76971830985916,3830.4500000000003,6,1,Loyal,Medium,0,0,0,1,0,1
Female,1,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.25,69.25,1,1,69.25,69.25,2,3,New,Medium,0,1,1,0,0,5
Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,95.1,6843.15,0,0,95.04374999999999,6847.2,6,1,Loyal,Premium,0,1,0,1,1,2
Female,1,No,No,6,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.1,450.9,0,0,75.14999999999999,444.59999999999997,3,3,New,High,1,1,0,0,0,5
Male,0,Yes,Yes,12,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,35.5,432.25,0,0,36.020833333333336,426.0,3,3,New,Low,0,0,0,0,0,3
Male,0,No,No,25,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.95,1767.35,1,1,70.694,1773.75,2,3,Established,High,0,0,0,0,0,3
Female,0,Yes,No,21,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,79.2,1742.45,0,0,82.97380952380952,1663.2,4,2,Developing,High,0,1,0,0,0,3
Female,0,Yes,Yes,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,48.8,297.35,0,0,49.55833333333334,292.79999999999995,3,3,New,Medium,0,0,0,0,0,3
Male,0,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.0,1820.45,1,1,91.02250000000001,1780.0,4,3,Developing,High,0,0,0,0,0,3
Male,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.4,1742.95,1,1,96.83055555555556,1789.2,6,3,Developing,Premium,0,1,0,0,1,4
Female,0,No,No,43,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Electronic check,55.45,2444.25,0,0,56.843023255813954,2384.35,4,2,Established,Medium,0,1,0,1,0,3
Female,0,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.4,949.8,0,0,27.137142857142855,889.0,2,1,Established,Low,0,0,0,0,0,1
Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),73.5,73.5,1,1,73.5,73.5,3,3,New,High,1,0,1,0,0,5
Male,1,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.5,2970.8,0,0,92.8375,2992.0,6,3,Established,Premium,0,1,0,0,1,4
Male,0,No,No,52,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),63.9,3334.95,0,0,64.13365384615385,3322.7999999999997,7,1,Loyal,Medium,0,0,0,1,0,1
Male,0,No,No,32,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),64.85,2010.95,0,0,62.8421875,2075.2,4,2,Established,Medium,0,0,0,0,0,2
